id,label,id_label,color
325,L2 IT PPP-APr Glut_2,0325 L2 IT PPP-APr Glut_2,#22c8e5
326,L2 IT PPP-APr Glut_3,0326 L2 IT PPP-APr Glut_3,#c47623
327,L2 IT PPP-APr Glut_3,0327 L2 IT PPP-APr Glut_3,#7A8DCC
328,L2 IT PPP-APr Glut_4,0328 L2 IT PPP-APr Glut_4,#d32341
329,L2/3 IT PPP Glut_1,0329 L2/3 IT PPP Glut_1,#85e006
330,L2/3 IT PPP Glut_1,0330 L2/3 IT PPP Glut_1,#3ed8a5
331,L2/3 IT PPP Glut_1,0331 L2/3 IT PPP Glut_1,#d2ea38
332,L2/3 IT PPP Glut_1,0332 L2/3 IT PPP Glut_1,#DD99FF
333,L2/3 IT PPP Glut_2,0333 L2/3 IT PPP Glut_2,#660066
334,L2/3 IT PPP Glut_2,0334 L2/3 IT PPP Glut_2,#d3b332
335,L2/3 IT PPP Glut_2,0335 L2/3 IT PPP Glut_2,#c337d3
336,L2/3 IT PPP Glut_2,0336 L2/3 IT PPP Glut_2,#bccc0e
337,L2/3 IT PPP Glut_3,0337 L2/3 IT PPP Glut_3,#3bdbc5
338,L2/3 IT PPP Glut_3,0338 L2/3 IT PPP Glut_3,#1c4f8e
339,L2/3 IT PPP Glut_3,0339 L2/3 IT PPP Glut_3,#f94316
340,L2/3 IT PPP Glut_3,0340 L2/3 IT PPP Glut_3,#d83682
341,L2/3 IT PPP Glut_3,0341 L2/3 IT PPP Glut_3,#FF99DA
342,L2/3 IT RSP Glut_1,0342 L2/3 IT RSP Glut_1,#2E6600
343,L2/3 IT RSP Glut_2,0343 L2/3 IT RSP Glut_2,#33ddb8
344,L2/3 IT RSP Glut_2,0344 L2/3 IT RSP Glut_2,#c45dd8
345,L2/3 IT RSP Glut_2,0345 L2/3 IT RSP Glut_2,#1e117c
346,L2/3 IT RSP Glut_2,0346 L2/3 IT RSP Glut_2,#c68005
347,L4 RSP-ACA Glut_1,0347 L4 RSP-ACA Glut_1,#2e2bbf
348,L4 RSP-ACA Glut_1,0348 L4 RSP-ACA Glut_1,#41db7a
349,L5 ET CTX Glut_1,0349 L5 ET CTX Glut_1,#0d78e2
350,L5 ET CTX Glut_1,0350 L5 ET CTX Glut_1,#c64f75
351,L5 ET CTX Glut_1,0351 L5 ET CTX Glut_1,#f265df
352,L5 ET CTX Glut_1,0352 L5 ET CTX Glut_1,#81d140
353,L5 ET CTX Glut_1,0353 L5 ET CTX Glut_1,#CC1F41
354,L5 ET CTX Glut_1,0354 L5 ET CTX Glut_1,#e5bf14
355,L5 ET CTX Glut_1,0355 L5 ET CTX Glut_1,#10b0c9
356,L5 ET CTX Glut_1,0356 L5 ET CTX Glut_1,#5201a3
357,L5 ET CTX Glut_1,0357 L5 ET CTX Glut_1,#fc5afc
358,L5 ET CTX Glut_1,0358 L5 ET CTX Glut_1,#12888c
359,L5 ET CTX Glut_2,0359 L5 ET CTX Glut_2,#7ACCA9
360,L5 ET CTX Glut_2,0360 L5 ET CTX Glut_2,#00A3FF
361,L5 ET CTX Glut_2,0361 L5 ET CTX Glut_2,#e809bf
362,L5 ET CTX Glut_2,0362 L5 ET CTX Glut_2,#a2e560
363,L5 ET CTX Glut_2,0363 L5 ET CTX Glut_2,#c69539
364,L5 ET CTX Glut_2,0364 L5 ET CTX Glut_2,#b4c918
365,L5 ET CTX Glut_3,0365 L5 ET CTX Glut_3,#4aefc9
366,L5 ET CTX Glut_3,0366 L5 ET CTX Glut_3,#13b280
367,L5 ET CTX Glut_3,0367 L5 ET CTX Glut_3,#661F59
368,L5 ET CTX Glut_3,0368 L5 ET CTX Glut_3,#9A5CCC
369,L5 ET CTX Glut_3,0369 L5 ET CTX Glut_3,#0F6664
370,L5 ET CTX Glut_4,0370 L5 ET CTX Glut_4,#CC9E00
371,L5 ET CTX Glut_4,0371 L5 ET CTX Glut_4,#CC0012
372,L5 ET CTX Glut_4,0372 L5 ET CTX Glut_4,#840002
373,L5 ET CTX Glut_4,0373 L5 ET CTX Glut_4,#38e2da
374,L5 ET CTX Glut_4,0374 L5 ET CTX Glut_4,#c833d6
375,L5 ET CTX Glut_5,0375 L5 ET CTX Glut_5,#6c73f7
376,L5 ET CTX Glut_5,0376 L5 ET CTX Glut_5,#BBCC5C
377,L5 ET CTX Glut_5,0377 L5 ET CTX Glut_5,#203d9b
378,L5 ET CTX Glut_5,0378 L5 ET CTX Glut_5,#36c4a1
379,L5 ET CTX Glut_6,0379 L5 ET CTX Glut_6,#991633
380,L5 ET CTX Glut_6,0380 L5 ET CTX Glut_6,#FF7381
381,L5 ET CTX Glut_6,0381 L5 ET CTX Glut_6,#5abc29
382,L5 ET CTX Glut_6,0382 L5 ET CTX Glut_6,#8413f4
383,SUB-ProS Glut_1,0383 SUB-ProS Glut_1,#FF8500
384,SUB-ProS Glut_1,0384 SUB-ProS Glut_1,#f76cd2
385,SUB-ProS Glut_1,0385 SUB-ProS Glut_1,#85f237
386,SUB-ProS Glut_1,0386 SUB-ProS Glut_1,#6a3bd6
387,SUB-ProS Glut_1,0387 SUB-ProS Glut_1,#4d10bc
388,SUB-ProS Glut_2,0388 SUB-ProS Glut_2,#ce02a9
389,SUB-ProS Glut_2,0389 SUB-ProS Glut_2,#e5aa16
390,SUB-ProS Glut_2,0390 SUB-ProS Glut_2,#50e56e
391,SUB-ProS Glut_2,0391 SUB-ProS Glut_2,#ed6ae8
392,SUB-ProS Glut_2,0392 SUB-ProS Glut_2,#b634d3
393,SUB-ProS Glut_2,0393 SUB-ProS Glut_2,#f26096
394,SUB-ProS Glut_3,0394 SUB-ProS Glut_3,#64e094
395,SUB-ProS Glut_3,0395 SUB-ProS Glut_3,#da09ed
396,SUB-ProS Glut_3,0396 SUB-ProS Glut_3,#5C8E99
397,SUB-ProS Glut_3,0397 SUB-ProS Glut_3,#cea118
398,L5 PPP Glut_1,0398 L5 PPP Glut_1,#4a3ddb
399,CA2-FC-IG Glut_1,0399 CA2-FC-IG Glut_1,#02efb4
400,CA2-FC-IG Glut_2,0400 CA2-FC-IG Glut_2,#6643a8
401,CA2-FC-IG Glut_2,0401 CA2-FC-IG Glut_2,#002066
402,NLOT Rho Glut_1,0402 NLOT Rho Glut_1,#e84cb9
403,L6b EPd Glut_1,0403 L6b EPd Glut_1,#dd8342
404,L6b EPd Glut_1,0404 L6b EPd Glut_1,#09e8ce
405,L6b EPd Glut_2,0405 L6b EPd Glut_2,#e202aa
406,L6b EPd Glut_2,0406 L6b EPd Glut_2,#e7ea15
407,L6b EPd Glut_3,0407 L6b EPd Glut_3,#00ede9
408,L6b EPd Glut_3,0408 L6b EPd Glut_3,#b28918
409,L6b EPd Glut_3,0409 L6b EPd Glut_3,#795bcc
410,L6b/CT ENT Glut_1,0410 L6b/CT ENT Glut_1,#0e2484
411,L6b/CT ENT Glut_1,0411 L6b/CT ENT Glut_1,#aae256
412,L6b/CT ENT Glut_1,0412 L6b/CT ENT Glut_1,#0089e5
413,L6b/CT ENT Glut_1,0413 L6b/CT ENT Glut_1,#3a4e96
414,L6b/CT ENT Glut_2,0414 L6b/CT ENT Glut_2,#098e2f
415,L6b/CT ENT Glut_2,0415 L6b/CT ENT Glut_2,#e625ed
416,L6b/CT ENT Glut_2,0416 L6b/CT ENT Glut_2,#ca62f7
417,L6b/CT ENT Glut_2,0417 L6b/CT ENT Glut_2,#4a85f9
418,L6b/CT ENT Glut_3,0418 L6b/CT ENT Glut_3,#d33b78
419,L6b/CT ENT Glut_3,0419 L6b/CT ENT Glut_3,#b11ece
420,L6b/CT ENT Glut_3,0420 L6b/CT ENT Glut_3,#a163e2
421,L6b/CT ENT Glut_4,0421 L6b/CT ENT Glut_4,#89e236
422,L6b/CT ENT Glut_4,0422 L6b/CT ENT Glut_4,#115793
423,L6b/CT ENT Glut_4,0423 L6b/CT ENT Glut_4,#dd64ef
424,L6b CTX Glut_1,0424 L6b CTX Glut_1,#2cb2ae
425,L6b CTX Glut_1,0425 L6b CTX Glut_1,#61f4d2
426,L6b CTX Glut_1,0426 L6b CTX Glut_1,#6dd655
427,L6b CTX Glut_2,0427 L6b CTX Glut_2,#e0049e
428,L6b CTX Glut_2,0428 L6b CTX Glut_2,#49ed09
429,L6b CTX Glut_2,0429 L6b CTX Glut_2,#9e47d1
430,L6b CTX Glut_2,0430 L6b CTX Glut_2,#eaae69
431,L6b CTX Glut_3,0431 L6b CTX Glut_3,#e21219
432,L6b CTX Glut_3,0432 L6b CTX Glut_3,#09aaea
433,L6b CTX Glut_3,0433 L6b CTX Glut_3,#7637a3
434,L6b CTX Glut_3,0434 L6b CTX Glut_3,#1e6496
435,L6b CTX Glut_4,0435 L6b CTX Glut_4,#188700
436,L6 CT CTX Glut_1,0436 L6 CT CTX Glut_1,#43d123
437,L6 CT CTX Glut_1,0437 L6 CT CTX Glut_1,#f4dd09
438,L6 CT CTX Glut_1,0438 L6 CT CTX Glut_1,#4ea4d3
439,L6 CT CTX Glut_1,0439 L6 CT CTX Glut_1,#cdea59
440,L6 CT CTX Glut_1,0440 L6 CT CTX Glut_1,#6127e8
441,L6 CT CTX Glut_2,0441 L6 CT CTX Glut_2,#69d858
442,L6 CT CTX Glut_2,0442 L6 CT CTX Glut_2,#ff8c11
443,L6 CT CTX Glut_2,0443 L6 CT CTX Glut_2,#f95ed8
444,L6 CT CTX Glut_2,0444 L6 CT CTX Glut_2,#4da3d6
445,L6 CT CTX Glut_3,0445 L6 CT CTX Glut_3,#0aa82f
446,L6 CT CTX Glut_3,0446 L6 CT CTX Glut_3,#41e0c8
447,L6 CT CTX Glut_3,0447 L6 CT CTX Glut_3,#ef17e4
448,L6 CT CTX Glut_3,0448 L6 CT CTX Glut_3,#f98654
449,L6 CT CTX Glut_3,0449 L6 CT CTX Glut_3,#1f2ca3
450,L6 CT CTX Glut_4,0450 L6 CT CTX Glut_4,#99FFFC
451,L6 CT CTX Glut_5,0451 L6 CT CTX Glut_5,#59d850
452,L6 CT CTX Glut_5,0452 L6 CT CTX Glut_5,#9648db
453,L6 CT CTX Glut_5,0453 L6 CT CTX Glut_5,#d85b7c
454,L6 CT CTX Glut_5,0454 L6 CT CTX Glut_5,#37d6d6
455,L6 CT CTX Glut_5,0455 L6 CT CTX Glut_5,#134372
456,L6 CT CTX Glut_5,0456 L6 CT CTX Glut_5,#01b74a
457,L6 CT CTX Glut_6,0457 L6 CT CTX Glut_6,#b75335
458,CT SUB Glut_1,0458 CT SUB Glut_1,#64e562
459,CT SUB Glut_2,0459 CT SUB Glut_2,#6d69f4
460,CT SUB Glut_2,0460 CT SUB Glut_2,#ea64da
461,L5 NP CTX Glut_1,0461 L5 NP CTX Glut_1,#8540b7
462,L5 NP CTX Glut_1,0462 L5 NP CTX Glut_1,#009989
463,L5 NP CTX Glut_1,0463 L5 NP CTX Glut_1,#62e0c7
464,L5 NP CTX Glut_2,0464 L5 NP CTX Glut_2,#9cc92a
465,L5 NP CTX Glut_2,0465 L5 NP CTX Glut_2,#f47a00
466,L5 NP CTX Glut_2,0466 L5 NP CTX Glut_2,#35f245
467,L5 NP CTX Glut_2,0467 L5 NP CTX Glut_2,#410066
468,L5 NP CTX Glut_3,0468 L5 NP CTX Glut_3,#28d6aa
469,L5 NP CTX Glut_3,0469 L5 NP CTX Glut_3,#E6FF4D
470,L5 NP CTX Glut_3,0470 L5 NP CTX Glut_3,#7052c9
471,L5 NP CTX Glut_3,0471 L5 NP CTX Glut_3,#998A2E
472,L5 NP CTX Glut_4,0472 L5 NP CTX Glut_4,#009907
473,L5 NP CTX Glut_4,0473 L5 NP CTX Glut_4,#FFB299
474,L5 NP CTX Glut_4,0474 L5 NP CTX Glut_4,#44c914
475,L5 NP CTX Glut_5,0475 L5 NP CTX Glut_5,#5dddca
476,L5 NP CTX Glut_5,0476 L5 NP CTX Glut_5,#FFAE73
477,NP SUB Glut_1,0477 NP SUB Glut_1,#662E5F
478,NP SUB Glut_1,0478 NP SUB Glut_1,#1adb44
479,NP SUB Glut_2,0479 NP SUB Glut_2,#1f82a3
480,NP SUB Glut_2,0480 NP SUB Glut_2,#2ac1ba
481,NP SUB Glut_2,0481 NP SUB Glut_2,#9004d1
482,NP SUB Glut_2,0482 NP SUB Glut_2,#c13f4c
483,NP PPP Glut_1,0483 NP PPP Glut_1,#3760b2
484,NP PPP Glut_1,0484 NP PPP Glut_1,#ffef3f
485,NP PPP Glut_1,0485 NP PPP Glut_1,#d3c139
486,OB Eomes Ms4a15 Glut_1,0486 OB Eomes Ms4a15 Glut_1,#459959
487,OB Eomes Ms4a15 Glut_1,0487 OB Eomes Ms4a15 Glut_1,#af1825
488,OB Eomes Ms4a15 Glut_2,0488 OB Eomes Ms4a15 Glut_2,#e25651
489,OB Eomes Ms4a15 Glut_2,0489 OB Eomes Ms4a15 Glut_2,#ef9d10
490,OB Eomes Ms4a15 Glut_2,0490 OB Eomes Ms4a15 Glut_2,#432bce
491,OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#14f4fc
492,OB Eomes Ms4a15 Glut_3,0492 OB Eomes Ms4a15 Glut_3,#c90a29
493,OB Eomes Ms4a15 Glut_3,0493 OB Eomes Ms4a15 Glut_3,#3ae095
494,OB Eomes Ms4a15 Glut_4,0494 OB Eomes Ms4a15 Glut_4,#97a01c
495,OB Eomes Ms4a15 Glut_5,0495 OB Eomes Ms4a15 Glut_5,#442293
496,OB Eomes Ms4a15 Glut_5,0496 OB Eomes Ms4a15 Glut_5,#1e2ebc
497,HPF CR Glut_1,0497 HPF CR Glut_1,#c952d8
498,HPF CR Glut_1,0498 HPF CR Glut_1,#d11739
499,HPF CR Glut_1,0499 HPF CR Glut_1,#44d82d
500,HPF CR Glut_1,0500 HPF CR Glut_1,#abc43a
501,HPF CR Glut_1,0501 HPF CR Glut_1,#1a2dbf
502,DG Glut_1,0502 DG Glut_1,#f45ac6
503,DG Glut_1,0503 DG Glut_1,#c6197b
504,DG Glut_1,0504 DG Glut_1,#ede35c
505,DG Glut_2,0505 DG Glut_2,#c0cc43
506,DG Glut_2,0506 DG Glut_2,#189296
507,DG Glut_2,0507 DG Glut_2,#d3348e
508,DG Glut_3,0508 DG Glut_3,#49dda9
509,DG Glut_3,0509 DG Glut_3,#38d83b
510,DG Glut_4,0510 DG Glut_4,#5275b7
511,DG-PIR Ex IMN_1,0511 DG-PIR Ex IMN_1,#efb153
512,DG-PIR Ex IMN_2,0512 DG-PIR Ex IMN_2,#f44ec5
513,DG-PIR Ex IMN_2,0513 DG-PIR Ex IMN_2,#acc938
514,DG-PIR Ex IMN_2,0514 DG-PIR Ex IMN_2,#59b527
515,DG-PIR Ex IMN_2,0515 DG-PIR Ex IMN_2,#dc4ff2
516,DG-PIR Ex IMN_3,0516 DG-PIR Ex IMN_3,#106c7c
517,DG-PIR Ex IMN_3,0517 DG-PIR Ex IMN_3,#4611c1
518,OB Meis2 Thsd7b Gaba_1,0518 OB Meis2 Thsd7b Gaba_1,#6a93f2
519,OB Meis2 Thsd7b Gaba_1,0519 OB Meis2 Thsd7b Gaba_1,#cc2446
520,OB Meis2 Thsd7b Gaba_1,0520 OB Meis2 Thsd7b Gaba_1,#5afca6
521,OB Meis2 Thsd7b Gaba_2,0521 OB Meis2 Thsd7b Gaba_2,#d637ce
522,OB Meis2 Thsd7b Gaba_2,0522 OB Meis2 Thsd7b Gaba_2,#f21f77
523,OB Meis2 Thsd7b Gaba_2,0523 OB Meis2 Thsd7b Gaba_2,#399dd3
524,OB Meis2 Thsd7b Gaba_2,0524 OB Meis2 Thsd7b Gaba_2,#d13c7c
525,OB Meis2 Thsd7b Gaba_3,0525 OB Meis2 Thsd7b Gaba_3,#d15c42
526,OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#46b5f4
527,OB Meis2 Thsd7b Gaba_5,0527 OB Meis2 Thsd7b Gaba_5,#44ce54
528,OB Meis2 Thsd7b Gaba_5,0528 OB Meis2 Thsd7b Gaba_5,#6af7e6
529,OB Trdn Gaba_1,0529 OB Trdn Gaba_1,#18a359
530,OB Trdn Gaba_2,0530 OB Trdn Gaba_2,#7460e5
531,OB Trdn Gaba_2,0531 OB Trdn Gaba_2,#58d381
532,OB-in Frmd7 Gaba_1,0532 OB-in Frmd7 Gaba_1,#c47531
533,OB-in Frmd7 Gaba_1,0533 OB-in Frmd7 Gaba_1,#109316
534,OB-in Frmd7 Gaba_1,0534 OB-in Frmd7 Gaba_1,#a02028
535,OB-in Frmd7 Gaba_1,0535 OB-in Frmd7 Gaba_1,#3f8f9e
536,OB-in Frmd7 Gaba_1,0536 OB-in Frmd7 Gaba_1,#597fcc
537,OB-in Frmd7 Gaba_1,0537 OB-in Frmd7 Gaba_1,#29e892
538,OB-in Frmd7 Gaba_1,0538 OB-in Frmd7 Gaba_1,#0c8db5
539,OB-in Frmd7 Gaba_1,0539 OB-in Frmd7 Gaba_1,#d0d628
540,OB-in Frmd7 Gaba_1,0540 OB-in Frmd7 Gaba_1,#d324d6
541,OB-in Frmd7 Gaba_1,0541 OB-in Frmd7 Gaba_1,#a5f76a
542,OB-in Frmd7 Gaba_2,0542 OB-in Frmd7 Gaba_2,#099e67
543,OB-in Frmd7 Gaba_2,0543 OB-in Frmd7 Gaba_2,#67ff2b
544,OB-in Frmd7 Gaba_2,0544 OB-in Frmd7 Gaba_2,#c7ed4b
545,OB-in Frmd7 Gaba_2,0545 OB-in Frmd7 Gaba_2,#ce6712
546,OB-in Frmd7 Gaba_2,0546 OB-in Frmd7 Gaba_2,#95ce2b
547,OB-in Frmd7 Gaba_2,0547 OB-in Frmd7 Gaba_2,#3f27ba
548,OB-in Frmd7 Gaba_2,0548 OB-in Frmd7 Gaba_2,#83d35b
549,OB-in Frmd7 Gaba_2,0549 OB-in Frmd7 Gaba_2,#e5752b
550,OB-in Frmd7 Gaba_3,0550 OB-in Frmd7 Gaba_3,#2c848c
551,OB-in Frmd7 Gaba_3,0551 OB-in Frmd7 Gaba_3,#d856c3
552,OB-in Frmd7 Gaba_3,0552 OB-in Frmd7 Gaba_3,#48e281
553,OB-in Frmd7 Gaba_3,0553 OB-in Frmd7 Gaba_3,#afd850
554,OB-in Frmd7 Gaba_3,0554 OB-in Frmd7 Gaba_3,#5fd36e
555,OB-in Frmd7 Gaba_4,0555 OB-in Frmd7 Gaba_4,#f9c452
556,OB-in Frmd7 Gaba_4,0556 OB-in Frmd7 Gaba_4,#237687
557,OB-in Frmd7 Gaba_4,0557 OB-in Frmd7 Gaba_4,#90ff30
558,OB-in Frmd7 Gaba_4,0558 OB-in Frmd7 Gaba_4,#942ee8
559,OB-in Frmd7 Gaba_5,0559 OB-in Frmd7 Gaba_5,#513db5
560,OB-in Frmd7 Gaba_5,0560 OB-in Frmd7 Gaba_5,#138e82
561,OB-in Frmd7 Gaba_5,0561 OB-in Frmd7 Gaba_5,#0a8460
562,OB-in Frmd7 Gaba_5,0562 OB-in Frmd7 Gaba_5,#890a08
563,OB-in Frmd7 Gaba_5,0563 OB-in Frmd7 Gaba_5,#a50e50
564,OB-in Frmd7 Gaba_5,0564 OB-in Frmd7 Gaba_5,#e9ef2d
565,OB-in Frmd7 Gaba_6,0565 OB-in Frmd7 Gaba_6,#723bba
566,OB-in Frmd7 Gaba_7,0566 OB-in Frmd7 Gaba_7,#85e822
567,OB-in Frmd7 Gaba_8,0567 OB-in Frmd7 Gaba_8,#670fdb
568,OB-out Frmd7 Gaba_1,0568 OB-out Frmd7 Gaba_1,#1aa5cc
569,OB-out Frmd7 Gaba_1,0569 OB-out Frmd7 Gaba_1,#dbb129
570,OB-out Frmd7 Gaba_1,0570 OB-out Frmd7 Gaba_1,#ff1e96
571,OB-out Frmd7 Gaba_1,0571 OB-out Frmd7 Gaba_1,#fcdb20
572,OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#204ea3
573,OB-out Frmd7 Gaba_1,0573 OB-out Frmd7 Gaba_1,#fc1691
574,OB-out Frmd7 Gaba_1,0574 OB-out Frmd7 Gaba_1,#bd44ff
575,OB-out Frmd7 Gaba_2,0575 OB-out Frmd7 Gaba_2,#e853e8
576,OB-out Frmd7 Gaba_2,0576 OB-out Frmd7 Gaba_2,#e86173
577,OB-out Frmd7 Gaba_2,0577 OB-out Frmd7 Gaba_2,#19d199
578,OB-out Frmd7 Gaba_3,0578 OB-out Frmd7 Gaba_3,#8edb41
579,OB-mi Frmd7 Gaba_1,0579 OB-mi Frmd7 Gaba_1,#2121a5
580,OB-mi Frmd7 Gaba_1,0580 OB-mi Frmd7 Gaba_1,#b8d817
581,OB-mi Frmd7 Gaba_1,0581 OB-mi Frmd7 Gaba_1,#4b5edd
582,OB Dopa-Gaba_1,0582 OB Dopa-Gaba_1,#38ff48
583,OB Dopa-Gaba_1,0583 OB Dopa-Gaba_1,#1d056b
584,OB Dopa-Gaba_1,0584 OB Dopa-Gaba_1,#f43dbd
585,OB Dopa-Gaba_1,0585 OB Dopa-Gaba_1,#55f6fc
586,OB Dopa-Gaba_1,0586 OB Dopa-Gaba_1,#7f41db
587,OB Dopa-Gaba_1,0587 OB Dopa-Gaba_1,#43137c
588,OB Dopa-Gaba_1,0588 OB Dopa-Gaba_1,#f7562a
589,OB Dopa-Gaba_1,0589 OB Dopa-Gaba_1,#9709ef
590,OB Dopa-Gaba_2,0590 OB Dopa-Gaba_2,#4abc23
591,OB Dopa-Gaba_3,0591 OB Dopa-Gaba_3,#12b8ce
592,OB Dopa-Gaba_4,0592 OB Dopa-Gaba_4,#6bb51c
593,OB-STR-CTX Inh IMN_1,0593 OB-STR-CTX Inh IMN_1,#337c08
594,OB-STR-CTX Inh IMN_1,0594 OB-STR-CTX Inh IMN_1,#e0e234
595,OB-STR-CTX Inh IMN_1,0595 OB-STR-CTX Inh IMN_1,#8de847
596,OB-STR-CTX Inh IMN_1,0596 OB-STR-CTX Inh IMN_1,#c644dd
597,OB-STR-CTX Inh IMN_1,0597 OB-STR-CTX Inh IMN_1,#3f41b5
598,OB-STR-CTX Inh IMN_1,0598 OB-STR-CTX Inh IMN_1,#ea31e1
599,OB-STR-CTX Inh IMN_1,0599 OB-STR-CTX Inh IMN_1,#ef3492
600,OB-STR-CTX Inh IMN_1,0600 OB-STR-CTX Inh IMN_1,#59e0a6
601,OB-STR-CTX Inh IMN_2,0601 OB-STR-CTX Inh IMN_2,#20cc54
602,OB-STR-CTX Inh IMN_2,0602 OB-STR-CTX Inh IMN_2,#cd53db
603,OB-STR-CTX Inh IMN_2,0603 OB-STR-CTX Inh IMN_2,#e228ab
604,OB-STR-CTX Inh IMN_2,0604 OB-STR-CTX Inh IMN_2,#52ea94
605,OB-STR-CTX Inh IMN_2,0605 OB-STR-CTX Inh IMN_2,#43efad
606,OB-STR-CTX Inh IMN_2,0606 OB-STR-CTX Inh IMN_2,#c7dd49
607,OB-STR-CTX Inh IMN_2,0607 OB-STR-CTX Inh IMN_2,#e50658
608,OB-STR-CTX Inh IMN_3,0608 OB-STR-CTX Inh IMN_3,#cced3d
609,OB-STR-CTX Inh IMN_3,0609 OB-STR-CTX Inh IMN_3,#eadf67
610,OB-STR-CTX Inh IMN_3,0610 OB-STR-CTX Inh IMN_3,#3db22e
611,OB-STR-CTX Inh IMN_4,0611 OB-STR-CTX Inh IMN_4,#89fc3c
612,OB-STR-CTX Inh IMN_4,0612 OB-STR-CTX Inh IMN_4,#e85a93
613,OB-STR-CTX Inh IMN_4,0613 OB-STR-CTX Inh IMN_4,#cce800
614,OB-STR-CTX Inh IMN_4,0614 OB-STR-CTX Inh IMN_4,#64f754
615,OB-STR-CTX Inh IMN_4,0615 OB-STR-CTX Inh IMN_4,#031aaf
616,OB-STR-CTX Inh IMN_5,0616 OB-STR-CTX Inh IMN_5,#0d3b6d
617,OB-STR-CTX Inh IMN_5,0617 OB-STR-CTX Inh IMN_5,#4adb7d
618,OB-STR-CTX Inh IMN_5,0618 OB-STR-CTX Inh IMN_5,#bc234f
619,OB-STR-CTX Inh IMN_5,0619 OB-STR-CTX Inh IMN_5,#57f2cb
620,OB-STR-CTX Inh IMN_5,0620 OB-STR-CTX Inh IMN_5,#f41f51
621,OB-STR-CTX Inh IMN_6,0621 OB-STR-CTX Inh IMN_6,#e2ea48
622,OB-STR-CTX Inh IMN_7,0622 OB-STR-CTX Inh IMN_7,#289906
623,Vip Gaba_1,0623 Vip Gaba_1,#1409b5
624,Vip Gaba_1,0624 Vip Gaba_1,#2b3ac4
625,Vip Gaba_1,0625 Vip Gaba_1,#5666f7
626,Vip Gaba_1,0626 Vip Gaba_1,#f911cb
627,Vip Gaba_2,0627 Vip Gaba_2,#b25929
628,Vip Gaba_2,0628 Vip Gaba_2,#ebf96d
629,Vip Gaba_2,0629 Vip Gaba_2,#9353e8
630,Vip Gaba_2,0630 Vip Gaba_2,#00a008
631,Vip Gaba_2,0631 Vip Gaba_2,#ef9132
632,Vip Gaba_3,0632 Vip Gaba_3,#e8c322
633,Vip Gaba_3,0633 Vip Gaba_3,#f2ef30
634,Vip Gaba_3,0634 Vip Gaba_3,#438ccc
635,Vip Gaba_3,0635 Vip Gaba_3,#cc105e
636,Vip Gaba_4,0636 Vip Gaba_4,#a5dd5a
637,Vip Gaba_4,0637 Vip Gaba_4,#ddc758
638,Vip Gaba_4,0638 Vip Gaba_4,#b7e234
639,Vip Gaba_4,0639 Vip Gaba_4,#46d5fc
640,Vip Gaba_5,0640 Vip Gaba_5,#0d892c
641,Vip Gaba_5,0641 Vip Gaba_5,#ed0497
642,Vip Gaba_5,0642 Vip Gaba_5,#ce12a5
643,Vip Gaba_5,0643 Vip Gaba_5,#fc5e37
644,Vip Gaba_5,0644 Vip Gaba_5,#35c66a
645,Vip Gaba_6,0645 Vip Gaba_6,#d3a84c
646,Vip Gaba_6,0646 Vip Gaba_6,#7b40aa
647,Vip Gaba_6,0647 Vip Gaba_6,#60d672
648,Vip Gaba_6,0648 Vip Gaba_6,#e84f47
649,Vip Gaba_7,0649 Vip Gaba_7,#4c7701
650,Vip Gaba_7,0650 Vip Gaba_7,#ff3db4
651,Vip Gaba_7,0651 Vip Gaba_7,#c64169
652,Vip Gaba_8,0652 Vip Gaba_8,#d83190
653,Vip Gaba_8,0653 Vip Gaba_8,#84c90e
654,Vip Gaba_9,0654 Vip Gaba_9,#cc2d2a
655,Vip Gaba_9,0655 Vip Gaba_9,#ddd644
656,Vip Gaba_9,0656 Vip Gaba_9,#5aed83
657,Vip Gaba_9,0657 Vip Gaba_9,#fc6900
658,Vip Gaba_10,0658 Vip Gaba_10,#54f754
659,Vip Gaba_10,0659 Vip Gaba_10,#4978aa
660,Vip Gaba_11,0660 Vip Gaba_11,#6b0e9e
661,Vip Gaba_11,0661 Vip Gaba_11,#efb33b
662,Vip Gaba_12,0662 Vip Gaba_12,#e04cd1
663,Vip Gaba_12,0663 Vip Gaba_12,#86e825
664,Sncg Gaba_1,0664 Sncg Gaba_1,#166172
665,Sncg Gaba_1,0665 Sncg Gaba_1,#e0bf64
666,Sncg Gaba_1,0666 Sncg Gaba_1,#1f9096
667,Sncg Gaba_1,0667 Sncg Gaba_1,#2ef793
668,Sncg Gaba_1,0668 Sncg Gaba_1,#f44f3d
669,Sncg Gaba_2,0669 Sncg Gaba_2,#22048e
670,Sncg Gaba_2,0670 Sncg Gaba_2,#5d0782
671,Sncg Gaba_2,0671 Sncg Gaba_2,#e03398
672,Sncg Gaba_3,0672 Sncg Gaba_3,#37ef87
673,Sncg Gaba_3,0673 Sncg Gaba_3,#bcd155
674,Sncg Gaba_3,0674 Sncg Gaba_3,#5fe29a
675,Sncg Gaba_3,0675 Sncg Gaba_3,#5ec940
676,Sncg Gaba_3,0676 Sncg Gaba_3,#83b203
